"Date";"Building";"Contents";"Profits";"Total"
1986-06-09;1.43201543;0;0;1.432015
1986-06-10;0.72324012;1.44648;0;2.16972
1986-06-14;2.02507232;3.375121;0;5.400193
1986-06-20;3.37512054;2.4108;0;5.785921
1986-06-22;0.77145612;0.5785921;0;1.350048
1986-06-22;5.78592093;0;0.289296046;6.075217
1986-06-26;2.89296046;11.57184;3.857280617;18.322083
1986-06-26;1.15718419;0;0;1.157184
1986-06-29;0.53037608;1.060752;0;1.591128
1986-06-30;1.06075217;0.8678881;0;1.92864
1986-06-30;1.35004822;0.09643202;0;1.44648
1986-06-30;1.54291225;0.1350048;0;1.677917
1986-06-30;1.15718419;0;0;1.157184
1986-07-01;0.74346191;0.2675362;0;1.010998
1986-07-01;1.63934426;1.2054;0;2.844744
1986-07-02;0;1.735776;0;1.735776
1986-07-04;1.02314368;0.1272903;0;1.150434
1986-07-05;0.57859209;1.92864;0;2.507232
1986-07-06;1.92864031;0.9643202;0;2.89296
1986-07-08;1.80810029;0.289296;0;2.097396
1986-07-11;1.95081967;0.1221794;0.013500482;2.0865
1986-07-13;1.44648023;0;0;1.44648
1986-07-15;1.38379942;0.3470106;0.419479267;2.150289
1986-07-17;0.57859209;0.5435005;0;1.122093
1986-07-18;1.12825458;0.3857281;0.144648023;1.658631
1986-07-20;1.06075217;0.6364513;0;1.697203
1986-07-22;0;1.542912;0.048216008;1.591128
1986-07-22;4.53230473;1.253616;0;5.785921
1986-07-22;0.86788814;0.1639344;0.024108004;1.055931
1986-07-30;0.48216008;0.9643202;0;1.44648
1986-07-31;2.89296046;0;0;2.89296
1986-08-01;1.15718419;0;0;1.157184
1986-08-01;0.74059788;0.3799421;0;1.12054
1986-08-03;1.15718419;0;0;1.157184
1986-08-03;1.13693346;0.06644166;0;1.203375
1986-08-04;4.14657666;1.44648;0;5.593057
1986-08-04;1.22082932;0.2121504;0;1.43298
1986-08-04;1.09932498;0.06374156;0.101253616;1.26432
1986-08-05;1.14754098;0.2516876;0;1.399229
1986-08-07;0.98360656;0.09659499;0.067502411;1.147704
1986-08-13;1.17572228;0.06251205;0;1.238234
1986-08-15;1.75988428;0;0;1.759884
1986-08-16;0.96432015;0.5785921;0;1.542912
1986-08-16;0.67502411;1.44648;0;2.121504
1986-08-17;1.15718419;0.3857281;0;1.542912
1986-08-18;0.77145612;0.4821601;0;1.253616
1986-08-18;1.92864031;0;0;1.92864
1986-08-22;1.30183221;0.0289296;0;1.330762
1986-08-28;1.92864031;0;0;1.92864
1986-08-30;1.10896818;0;0;1.108968
1986-09-02;1.44648023;0.5785921;0;2.025072
1986-09-03;2.41080039;6.268081;0;8.678881
1986-09-07;1.63934426;0.5785921;0;2.217936
1986-09-07;1.15718419;0.144648;0;1.301832
1986-09-08;1.12389682;0;0;1.123897
1986-09-09;1.43201543;0.1460945;0.149469624;1.72758
1986-09-09;1.37415622;0;0;1.374156
1986-09-10;0.83895853;0.167999;0;1.006958
1986-09-12;6.46094503;1.639344;0;8.100289
1986-09-13;0.96432015;0.03857281;0;1.002893
1986-09-13;0.96432015;0.144648;0.06268081;1.171649
1986-09-16;8.53423337;1.735776;0;10.27001
1986-09-17;1.12984185;0.1415535;0;1.271395
1986-09-17;2.31436837;0.5785921;0;2.89296
1986-09-18;2.70009643;0.4281639;0.216972035;3.345232
1986-09-20;1.06075217;0;0;1.060752
1986-09-20;1.92864031;0.9643202;0;2.89296
1986-09-22;0.89296046;0.2285439;0;1.121504
1986-09-24;1.44648023;0.2507232;0;1.697203
1986-09-24;0;1.620058;0.096432015;1.71649
1986-09-25;0.86306654;0.1621986;0.077145612;1.102411
1986-09-26;10.12536162;3.567985;3.37512054;17.068467
1986-09-27;2.21793635;0.3857281;0;2.603664
1986-09-28;0.89103182;0.3625844;0;1.253616
1986-09-28;3.56798457;0;0;3.567985
1986-09-30;1.2536162;0.24108;0;1.494696
1986-10-03;0.96432015;0.6412729;0.033751205;1.639344
1986-10-03;1.28158149;0.3992285;0.041465767;1.722276
1986-10-03;1.85535198;0.4956606;0;2.351013
1986-10-03;1.68756027;0;0;1.68756
1986-10-03;1.47058824;0;0;1.470588
1986-10-06;1.92864031;0.3857281;0;2.314368
1986-10-06;0.77145612;0.4821601;0;1.253616
1986-10-07;1.14442912;0;0;1.144429
1986-10-11;1.20540019;0;0;1.2054
1986-10-15;0.96432015;1.542912;0.095467695;2.6027
1986-10-16;2.17743491;0.4798843;0.284474446;2.941794
1986-10-17;1.69720347;0.2719383;0.212150434;2.181292
1986-10-19;1.44648023;0;0;1.44648
1986-10-23;1.44648023;3.375121;0;4.821601
1986-10-26;2.07135969;1.766635;0;3.837994
1986-10-26;1.06075217;0.144648;0.144648023;1.350048
1986-10-28;1.54291225;0;0;1.542912
1986-10-28;0.81967213;0.3375121;0;1.157184
1986-10-29;1.63934426;0.289296;0;1.92864
1986-10-30;1.92864031;0.3134041;0;2.242044
1986-10-30;1.10896818;0.07714561;0.077145612;1.263259
1986-10-30;1.01253616;0;0;1.012536
1986-10-31;1.44648023;0.4821601;0;1.92864
1986-11-03;0.04821601;1.041466;0.048216008;1.137898
1986-11-03;0.91224687;0.1253616;0;1.037608
1986-11-04;0.57859209;0.6750241;0;1.253616
1986-11-06;1.92864031;0.2338476;0.025072324;2.18756
1986-11-07;4.14657666;0.4760704;0.144648023;4.767295
1986-11-08;1.2536162;0.289296;0;1.542912
1986-11-09;0.85824494;0.1301832;0.072324012;1.060752
1986-11-10;2.75216972;0;0;2.75217
1986-11-24;0.96432015;1.735776;0.482160077;3.182257
1986-11-24;0.96432015;0.4821601;0;1.44648
1986-11-26;1.44648023;0.4821601;0;1.92864
1986-11-29;0;1.591128;0;1.591128
1986-12-01;3.08582449;0;0;3.085824
1986-12-02;0.96432015;3.134041;0;4.098361
1986-12-03;1.68756027;0.192864;0;1.880424
1986-12-04;0.48216008;1.92864;0;2.4108
1986-12-04;0.14464802;0.8678881;0;1.012536
1986-12-05;1.92864031;0;0;1.92864
1986-12-07;1.06075217;0;0;1.060752
1986-12-12;0;1.639344;0;1.639344
1986-12-13;0.88717454;0.24108;0;1.128255
1986-12-13;1.44648023;0;0;1.44648
1986-12-14;0;1.44648;0;1.44648
1986-12-18;0;2.4108;0.482160077;2.89296
1986-12-18;0.53037608;0.4725169;0.385728062;1.388621
1986-12-21;0;1.157184;0.482160077;1.639344
1986-12-22;1.15718419;0.5756991;0.289296046;2.022179
1986-12-23;1.2536162;0.3551109;0.096432015;1.705159
1986-12-24;0.93056895;0.12054;0;1.051109
1986-12-25;11.08968177;3.567985;3.085824494;17.743491
1986-12-27;1.15718419;0;0;1.157184
1986-12-28;0.09643202;3.278689;0.482160077;3.857281
1986-12-29;1.2536162;0.3551109;0.096432015;1.705159
1986-12-29;1.35004822;0;0;1.350048
1986-12-30;1.2536162;4.243009;0;5.496625
1987-01-01;0.7755102;0.2476809;0;1.023191
1987-01-01;1.17439703;0.1298701;0;1.304267
1987-01-02;0.83487941;0.2319109;0;1.06679
1987-01-05;1.48423006;0.3246753;0;1.808905
1987-01-07;0.46382189;2.782931;0;3.246753
1987-01-08;0.79777365;0.6085343;0.011131725;1.41744
1987-01-09;0.63543599;1.855288;0;2.490724
1987-01-09;0.59369202;0.4174397;0;1.011132
1987-01-09;1.94805195;0.7912801;0.231910946;2.971243
1987-01-10;2.47217069;0.393321;0.139146568;3.004638
1987-01-11;1.1419295;0.2782931;0;1.420223
1987-01-11;1.81910946;0.4146568;0;2.233766
1987-01-11;1.33951763;0.05844156;0;1.397959
1987-01-11;1.39146568;0.9276438;0;2.319109
1987-01-11;2.11038961;0.6029685;0.139146568;2.852505
1987-01-12;1.99443414;0;0;1.994434
1987-01-12;1.74211503;0;0;1.742115
1987-01-13;1.43784787;0.2087199;0;1.646568
1987-01-14;2.78293135;0.06493506;0.125231911;2.973098
1987-01-14;1.11317254;0;0;1.113173
1987-01-16;1.02040816;0.4638219;0;1.48423
1987-01-17;0.92764378;0.1855288;0;1.113173
1987-01-18;1.01855288;0.1307978;0;1.149351
1987-01-19;2.45825603;0.6799629;0.046382189;3.184601
1987-01-19;2.22634508;0;0;2.226345
1987-01-19;3.24675325;0.4638219;0.185528757;3.896104
1987-01-21;1.43784787;0;0;1.437848
1987-01-21;1.96011132;0.4081633;0;2.368275
1987-01-22;0.8812616;0.1400742;0;1.021336
1987-01-22;0;0.9276438;0.092764378;1.020408
1987-01-24;1.62337662;1.113173;0;2.736549
1987-01-24;0.46382189;13.5436;9.276437848;23.283859
1987-01-25;1.11317254;0.2782931;0;1.391466
1987-01-25;0;1.391466;0;1.391466
1987-01-26;0;1.855288;0.185528757;2.040816
1987-01-26;1.02040816;0;0;1.020408
1987-01-30;1.66975881;0.4833024;0;2.153061
1987-02-02;0.74211503;0.3246753;0;1.06679
1987-02-06;1.39146568;0;0;1.391466
1987-02-06;1.11317254;0.067718;0.278293135;1.459184
1987-02-09;0.51576994;3.871985;0.60296846;4.990724
1987-02-09;0.83487941;0.2226345;0;1.057514
1987-02-10;3.33951763;0.6029685;0.185528757;4.128015
1987-02-11;0.80983302;0.1957328;0.071428571;1.076994
1987-02-12;1.05102041;0.4517625;0;1.502783
1987-02-13;1.02133581;0;0;1.021336
1987-02-15;1.66975881;2.41744;0.412801484;4.5
1987-02-16;2.31910946;0.7884972;0;3.107607
1987-02-18;1.76252319;0.4916512;0;2.254174
1987-02-19;1.34508349;0.4128015;0;1.757885
1987-02-21;1.05380334;0.1595547;0.185528757;1.398887
1987-02-22;1.11317254;0.1391466;0;1.252319
1987-02-25;0.69851577;3.06679;0.73283859;4.498145
1987-02-27;1.85528757;0.3710575;0.185528757;2.411874
1987-03-02;1.85528757;0.2504638;0;2.105751
1987-03-02;0.05380334;0.351577;2.782931354;3.188312
1987-03-05;2.18923933;0.9387755;0.556586271;3.684601
1987-03-07;1.57699443;0;0;1.576994
1987-03-08;1.16883117;0.4823748;0;1.651206
1987-03-08;1.59554731;0.9276438;0;2.523191
1987-03-11;0.64935065;0.9276438;0.092764378;1.669759
1987-03-12;0.92764378;0.8005566;0.176252319;1.904453
1987-03-20;1.76252319;0.09276438;0;1.855288
1987-03-22;0;1.391466;0.231910946;1.623377
1987-03-26;1.85528757;0;0;1.855288
1987-03-28;1.20593692;0.9276438;0.185528757;2.319109
1987-03-29;0.74211503;0.5565863;0.139146568;1.437848
1987-03-30;2.50463822;0.2087199;0.324675325;3.038033
1987-03-30;0.79499072;0.4619666;0;1.256957
1987-04-01;0.91929499;0.1864564;0.139146568;1.244898
1987-04-01;1.85528757;1.576994;0.463821892;3.896104
1987-04-02;0;0.8348794;0.278293135;1.113173
1987-04-04;0.92764378;0.3525046;0;1.280148
1987-04-05;3.24675325;3.339518;0;6.586271
1987-04-06;1.02040816;0.06493506;0;1.085343
1987-04-06;1.25231911;0.3265306;0.027829314;1.606679
1987-04-07;1.2987013;0;0;1.298701
1987-04-09;1.76252319;0;0;1.762523
1987-04-13;1.11317254;0;0;1.113173
1987-04-17;0.92764378;0.2940631;0.028756957;1.250464
1987-04-17;1.14285714;0.09276438;0;1.235622
1987-04-18;1.11317254;0;0;1.113173
1987-04-24;4.17439703;0.6493506;0;4.823748
1987-04-24;1.49814471;0.9276438;0;2.425788
1987-04-25;3.14749536;0;0;3.147495
1987-04-26;1.24768089;0.3710575;0;1.618738
1987-04-27;1.39146568;0.1020408;0.027829314;1.521336
1987-04-28;1.85528757;0;0;1.855288
1987-04-29;7.14285714;0;0;7.142857
1987-04-30;1.03061224;0.09369202;0.092764378;1.217069
1987-05-02;1.11317254;0;0;1.113173
1987-05-04;1.57699443;0;0;1.576994
1987-05-06;0.83487941;0.7884972;0;1.623377
1987-05-06;1.39146568;0.3710575;0;1.762523
1987-05-13;1.39146568;0;0;1.391466
1987-05-14;0.81168831;0.1159555;0.231910946;1.159555
1987-05-14;3.71057514;7.42115;0;11.131725
1987-05-16;1.11317254;0;0;1.113173
1987-05-22;1.11317254;0.742115;0;1.855288
1987-05-23;1.66975881;0;0;1.669759
1987-05-23;2.31910946;10.20408;0;12.523191
1987-05-24;2.04081633;0;0;2.040816
1987-05-28;1.76252319;3.988868;0;5.751391
1987-05-28;5.56586271;0;0;5.565863
1987-05-29;1.39146568;4.359926;0;5.751391
1987-05-30;1.11317254;0;0;1.113173
1987-06-01;3.24675325;0.9276438;0;4.174397
1987-06-03;1.85528757;2.319109;4.638218924;8.812616
1987-06-03;3.24675325;0.5333952;0;3.780148
1987-06-05;0;18.55288;13.914656772;32.467532
1987-06-06;2.08719852;0;0;2.087199
1987-06-08;3.24675325;0;0.046382189;3.293135
1987-06-08;0.55658627;2.782931;0;3.339518
1987-06-10;1.11317254;0.2402597;0.037105751;1.390538
1987-06-11;1.39146568;0.2319109;0;1.623377
1987-06-13;4.45269017;0;0;4.45269
1987-06-14;1.02040816;0.03339518;0;1.053803
1987-06-16;1.11317254;0.2782931;0;1.391466
1987-06-24;0;1.391466;0;1.391466
1987-06-25;1.66975881;0;0;1.669759
1987-06-25;1.11317254;0.4749536;0.102040816;1.690167
1987-07-01;1.11317254;0.2040816;0;1.317254
1987-07-06;1.43784787;2.96846;0;4.406308
1987-07-06;0;1.391466;0;1.391466
1987-07-06;0;2.133581;0;2.133581
1987-07-08;1.20593692;0;0;1.205937
1987-07-12;1.11317254;0.1576994;0.092764378;1.363636
1987-07-15;1.79962894;0.5983302;0;2.397959
1987-07-17;3.24675325;0;0;3.246753
1987-07-19;0.95083488;0.1187384;0;1.069573
1987-07-28;2.31910946;0.5565863;0;2.875696
1987-07-30;0.64935065;0.3710575;0;1.020408
1987-07-30;0.64935065;0.4638219;0;1.113173
1987-08-04;0.18552876;1.630798;0;1.816327
1987-08-06;0.64007421;0.4619666;0.254174397;1.356215
1987-08-07;1.1038961;0.2782931;0.102040816;1.48423
1987-08-07;0;2.782931;0;2.782931
1987-08-11;0;1.6141;0;1.6141
1987-08-17;3.71057514;16.4026;8.92393321;29.037106
1987-08-18;5.56586271;10.6679;2.319109462;18.552876
1987-08-22;1.39146568;1.113173;0;2.504638
1987-08-24;2.22634508;0.8348794;0;3.061224
1987-08-25;0.16048237;0.9044527;0.099257885;1.164193
1987-09-02;0.74211503;0.2087199;0.162337662;1.113173
1987-09-06;1.18181818;0.1317254;0.050092764;1.363636
1987-09-09;0.92764378;0.148423;0;1.076067
1987-09-12;1.2987013;0.2133581;0;1.512059
1987-09-15;1.30797774;0.3589981;0.180890538;1.847866
1987-09-15;15.21335807;1.669759;0;16.883117
1987-09-16;1.39146568;0;0;1.391466
1987-09-18;0.78849722;1.113173;0;1.90167
1987-09-18;1.0296846;0.419295;0;1.44898
1987-09-19;1.27087199;0.2189239;0.278293135;1.768089
1987-09-19;0.64935065;0.3710575;0;1.020408
1987-09-21;1.20593692;0.3738404;0;1.579777
1987-09-22;0.09276438;1.113173;0;1.205937
1987-09-24;0.26437848;1.205937;0.046382189;1.516698
1987-09-24;1.02040816;0;0;1.020408
1987-09-24;1.85528757;0;0;1.855288
1987-09-27;0.92764378;0.2782931;0;1.205937
1987-09-28;0.18552876;0.8348794;0;1.020408
1987-09-30;0.80705009;0.4174397;0;1.22449
1987-10-03;0.83951763;0.1187384;0.046382189;1.004638
1987-10-03;4.17439703;3.617811;0;7.792208
1987-10-03;1.31725417;0.03246753;0;1.349722
1987-10-05;23.19109462;4.638219;0;27.829314
1987-10-05;0.92764378;3.246753;0;4.174397
1987-10-06;3.11688312;2.782931;0;5.899814
1987-10-08;0.81168831;0.1948052;0;1.006494
1987-10-11;0.02319109;1.48423;0;1.507421
1987-10-11;0.92764378;0.2782931;0;1.205937
1987-10-12;1.11317254;0;0;1.113173
1987-10-12;12.0593692;0;0;12.059369
1987-10-14;0.92764378;1.391466;0;2.319109
1987-10-16;1.02040816;2.319109;0;3.339518
1987-10-17;1.15955473;0;0;1.159555
1987-10-18;0.45269017;1.920223;0;2.372913
1987-10-19;0.92115028;0.1753247;0;1.096475
1987-10-20;0.5380334;0.4230056;0.143784787;1.104824
1987-10-22;0.92764378;0.3246753;0;1.252319
1987-10-24;2.00371058;1.646568;0;3.650278
1987-10-25;0.92764378;0.4638219;0;1.391466
1987-10-26;1.2987013;0;0;1.298701
1987-10-27;3.98886827;2.319109;0;6.307978
1987-10-30;6.67903525;2.782931;0;9.461967
1987-10-30;1.57699443;1.298701;0;2.875696
1987-10-31;0.98330241;0.6493506;0.051020408;1.683673
1987-11-01;3.0890538;0.3849722;0.00742115;3.481447
1987-11-01;4.82374768;2.782931;0;7.606679
1987-11-03;0;1.391466;0;1.391466
1987-11-05;1.11317254;2.782931;0;3.896104
1987-11-06;0.83766234;0.2875696;0;1.125232
1987-11-07;8.81261596;2.504638;0.278293135;11.595547
1987-11-08;2.31910946;0.3868275;0.371057514;3.076994
1987-11-11;0.49165121;1.623377;0;2.115028
1987-11-14;1.85528757;0;0;1.855288
1987-11-15;1.11317254;0.3144712;0.329313544;1.756957
1987-11-16;1.48423006;0;0;1.48423
1987-11-18;1.39146568;1.48423;0.185528757;3.061224
1987-11-21;1.57699443;0;0;1.576994
1987-11-29;1.39146568;0.3432282;0;1.734694
1987-12-02;1.02040816;0.742115;0;1.762523
1987-12-02;0.97402597;0.3153989;0;1.289425
1987-12-06;0.83487941;0.3552876;0.278293135;1.46846
1987-12-07;1.02040816;4.174397;0;5.194805
1987-12-07;1.94805195;0;0;1.948052
1987-12-09;1.9851577;1.948052;0.185528757;4.118738
1987-12-09;2.92207792;2.040816;0;4.962894
1987-12-12;1.11317254;1.298701;2.690166976;5.102041
1987-12-12;1.34508349;0;0;1.345083
1987-12-12;0.91929499;0.1558442;0;1.075139
1987-12-13;4.17439703;1.920223;1.006493506;7.101113
1987-12-13;1.716141;0.3543599;0;2.070501
1987-12-14;1.11317254;1.298701;0;2.411874
1987-12-14;1.23747681;0;0;1.237477
1987-12-16;0;1.113173;0.927643785;2.040816
1987-12-17;1.2987013;0;0;1.298701
1987-12-17;2.78293135;0.1113173;0;2.894249
1987-12-17;0.83487941;0.2319109;0;1.06679
1987-12-19;0.92764378;0.1855288;0.278293135;1.391466
1987-12-19;0.37105751;0.9276438;0.231910946;1.530612
1987-12-20;0.78849722;0.2597403;0;1.048237
1987-12-23;0.60296846;0.3246753;0.250463822;1.178108
1987-12-29;0.78849722;0.5565863;0;1.345083
1987-12-30;2.04081633;0;0;2.040816
1987-12-31;1.2987013;0.3710575;0;1.669759
1988-01-01;1.18456078;0.4338953;0;1.618456
1988-01-01;0.75244011;0.2750665;0;1.027507
1988-01-03;2.21827862;10.64774;3.549245785;16.415262
1988-01-04;1.50842946;0;0;1.508429
1988-01-08;0;1.153505;0.532386868;1.685892
1988-01-10;1.33096717;0;0;1.330967
1988-01-15;1.33096717;0.8873114;0.088731145;2.30701
1988-01-19;1.20053239;0.7196096;0;1.920142
1988-01-20;3.77107365;0;0;3.771074
1988-01-21;0.26619343;0.621118;0.266193434;1.153505
1988-01-22;0;5.094055;0;5.094055
1988-01-23;0.39574091;2.560781;0;2.956522
1988-01-23;1.68589175;0.1126886;0;1.79858
1988-01-23;1.02040816;0.5323869;0;1.552795
1988-01-25;0.7985803;0.4436557;0.088731145;1.330967
1988-01-26;1.74711624;0.1401952;0;1.887311
1988-01-29;0;0.8873114;0.887311446;1.774623
1988-01-30;0.97604259;0.3549246;0;1.330967
1988-02-01;1.13575865;3.549246;1.330967169;6.015972
1988-02-06;2.21827862;1.043478;0;3.261757
1988-02-09;1.03460515;0.1322094;0;1.166815
1988-02-10;2.48447205;0.03637977;0;2.520852
1988-02-11;0.93167702;0.3620231;0;1.2937
1988-02-14;15.52795031;2.896185;0;18.424135
1988-02-17;1.06477374;0;0;1.064774
1988-02-19;0;1.511979;0.443655723;1.955634
1988-02-19;0;1.597161;0.443655723;2.040816
1988-02-21;3.10559006;4.880213;0;7.985803
1988-02-22;3.31144632;0.1854481;0;3.496894
1988-02-29;2.04081633;4.470275;0;6.511091
1988-02-29;1.15350488;0.1064774;0;1.259982
1988-03-02;1.50842946;0.2502218;0.094942325;1.853594
1988-03-03;0.08873114;1.464064;0;1.552795
1988-03-07;1.24755989;0.01952085;0;1.267081
1988-03-08;1.86335404;0.2661934;0;2.129547
1988-03-09;1.50842946;1.131322;0.066548358;2.7063
1988-03-12;0.4880213;1.064774;0;1.552795
1988-03-12;0;0.8873114;0.443655723;1.330967
1988-03-14;1.02395741;0.4436557;0;1.467613
1988-03-14;1.15350488;1.153505;0;2.30701
1988-03-18;1.50842946;0.3992902;0;1.90772
1988-03-19;0.88731145;0.3549246;0;1.242236
1988-03-21;0.60780834;0.6033718;0;1.21118
1988-03-24;1.99645075;0;0;1.996451
1988-03-25;7.09849157;17.74623;13.309671695;38.154392
1988-04-06;1.24223602;0.7098492;0.177462289;2.129547
1988-04-09;0;2.484472;0;2.484472
1988-04-12;1.57497782;0.1153505;0;1.690328
1988-04-13;1.76574978;0;0;1.76575
1988-04-14;1.29015084;0.2484472;0;1.538598
1988-04-14;1.24223602;0;0.443655723;1.685892
1988-04-16;1.24223602;0;0;1.242236
1988-04-19;1.33096717;0;0;1.330967
1988-04-20;0;1.982254;0;1.982254
1988-04-20;1.68589175;0.1774623;0;1.863354
1988-04-23;1.88553682;0;0;1.885537
1988-04-24;3.10559006;1.394854;0.709849157;5.210293
1988-04-24;1.15350488;0;0;1.153505
1988-04-24;0.90150843;0.8873114;0;1.78882
1988-04-26;5.7675244;0;0;5.767524
1988-04-26;1.33096717;0;0;1.330967
1988-04-26;2.21827862;3.726708;0.887311446;6.832298
1988-04-29;0.4880213;0.7409051;0.133096717;1.362023
1988-04-29;0;2.661934;0.887311446;3.549246
1988-04-30;1.10913931;0.2661934;0;1.375333
1988-04-30;1.95208518;0.3549246;0;2.30701
1988-05-08;0.53238687;1.597161;0.532386868;2.661934
1988-05-08;7.54214729;0;0;7.542147
1988-05-09;4.08163265;0.6237799;0.976042591;5.681455
1988-05-09;3.90417036;3.771074;1.552795031;9.228039
1988-05-11;1.08074534;0;0;1.080745
1988-05-11;1.6122449;0;0;1.612245
1988-05-12;0;1.242236;0;1.242236
1988-05-12;1.22892635;0.1277728;0;1.356699
1988-05-12;1.50842946;0;0;1.508429
1988-05-13;1.5971606;0.7098492;0;2.30701
1988-05-15;1.19787045;0.1774623;0;1.375333
1988-05-16;0.31055901;0.621118;0.621118012;1.552795
1988-05-17;6.04259095;17.74623;3.549245785;27.338066
1988-05-19;0.44365572;0.4436557;0.350488021;1.237799
1988-05-23;1.06477374;0.1109139;0.016858917;1.192547
1988-05-25;1.27772848;0;0;1.277728
1988-05-26;1.33096717;0;0;1.330967
1988-05-26;1.33096717;6.21118;0;7.542147
1988-05-27;1.86335404;0.2271517;0.133096717;2.223602
1988-05-27;0;0.8873114;0.266193434;1.153505
1988-05-29;1.33096717;0.4569654;0;1.787933
1988-05-29;0.70984916;0.7275954;0;1.437445
1988-05-29;5.7675244;0.3726708;0;6.140195
1988-05-30;1.37533274;0.2413487;0;1.616681
1988-05-31;2.09405501;0;0;2.094055
1988-05-31;2.48447205;9.31677;0;11.801242
1988-06-01;2.83939663;0.1330967;0;2.972493
1988-06-03;0.70984916;1.242236;0;1.952085
1988-06-03;2.21827862;0.2253771;0.044365572;2.488021
1988-06-05;3.99290151;0;0;3.992902
1988-06-05;1.5971606;0.6255546;0;2.222715
1988-06-05;6.65483585;17.74623;0.887311446;25.288376
1988-06-06;2.44010648;0;0;2.440106
1988-06-06;3.54924579;0.1774623;0;3.726708
1988-06-06;0;2.865129;0.887311446;3.75244
1988-06-10;1.64152618;0;0;1.641526
1988-06-13;0.7985803;0.1774623;0.266193434;1.242236
1988-06-15;1.24223602;0;0;1.242236
1988-06-16;0.44365572;3.992902;0;4.436557
1988-06-21;1.06477374;0;0;1.064774
1988-06-21;0.22182786;0.7098492;0.266193434;1.19787
1988-06-24;1.86335404;0.5323869;0;2.395741
1988-06-24;0.88731145;4.880213;4.436557232;10.204082
1988-06-29;1.77462289;0;0;1.774623
1988-06-29;2.32031943;0;0;2.320319
1988-06-29;0.70984916;1.597161;0;2.30701
1988-07-01;0.73291925;0.3549246;0;1.087844
1988-07-01;0.87843833;0.2644188;0;1.142857
1988-07-01;1.15350488;0;0;1.153505
1988-07-01;1.44543035;0.4214729;0;1.866903
1988-07-02;2.48447205;0;0;2.484472
1988-07-04;2.57320319;0;0;2.573203
1988-07-05;0.81277728;0.3087844;0;1.121562
1988-07-06;5.32386868;0.6654836;0;5.989352
1988-07-08;2.10292813;0.4063886;0;2.509317
1988-07-09;0.94498669;0.3833185;0;1.328305
1988-07-12;0.76131322;0.2839397;0;1.045253
1988-07-14;1.3877551;0;0;1.387755
1988-07-16;0;1.064774;0.088731145;1.153505
1988-07-18;1.2866016;0;0;1.286602
1988-07-18;0.75421473;0.2928128;0;1.047028
1988-07-19;1.41969831;2.661934;0.532386868;4.61402
1988-07-19;10.69210293;3.10559;6.654835847;20.452529
1988-07-19;2.21827862;0;0;2.218279
1988-07-20;1.77462289;2.661934;0.887311446;5.323869
1988-07-26;0.88731145;0.3291925;0;1.216504
1988-07-30;1.77462289;4.436557;0.887311446;7.098492
1988-08-08;0;0.9760426;0.354924579;1.330967
1988-08-09;1.77462289;0;0;1.774623
1988-08-10;2.33007986;0.5048802;0.177462289;3.012422
1988-08-12;34.60514641;9.207631;3.206743567;47.019521
1988-08-15;0.19520852;0.7275954;0.177462289;1.100266
1988-08-18;0.97604259;0.6415262;0.692102928;2.309672
1988-08-21;0.90505768;0.2404614;0;1.145519
1988-08-21;1.24223602;0.133984;0;1.37622
1988-08-22;0.93966282;0.2031943;0;1.142857
1988-08-24;1.86335404;0.1455191;0.887311446;2.896185
1988-08-24;0.88731145;0.8873114;0;1.774623
1988-08-29;1.35403727;0;0;1.354037
1988-09-01;5.05767524;1.774623;17.746228926;24.578527
1988-09-04;0.53682343;1.724933;0;2.261757
1988-09-05;4.43655723;0;0;4.436557
1988-09-05;0.88731145;0.461402;0;1.348713
1988-09-06;3.10559006;6.566105;6.211180124;15.882875
1988-09-06;0.26619343;0.7542147;0;1.020408
1988-09-08;0.97604259;0.2866016;0;1.262644
1988-09-08;0.39929015;1.508429;0.754214729;2.661934
1988-09-09;0.95031056;0.1011535;0;1.051464
1988-09-11;1.33096717;0.5323869;0.088731145;1.952085
1988-09-14;0.31055901;0.6477374;0.399290151;1.357587
1988-09-17;1.33096717;0.310559;0;1.641526
1988-09-18;1.33096717;4.436557;1.774622893;7.542147
1988-09-19;2.21827862;0;0;2.218279
1988-09-19;3.54924579;1.330967;0.621118012;5.501331
1988-09-20;1.67701863;0.5252884;0.008873114;2.21118
1988-09-22;0;1.477374;0;1.477374
1988-09-27;1.33096717;0.310559;0;1.641526
1988-09-27;0.22182786;0.7098492;0.088731145;1.020408
1988-10-01;3.28305235;0;0;3.283052
1988-10-04;5.54569654;15.97161;4.436557232;25.95386
1988-10-04;1.06477374;0;0;1.064774
1988-10-08;2.57320319;0.8873114;0.621118012;4.081633
1988-10-08;1.65661047;0.5536823;0.078083407;2.288376
1988-10-17;0.8296362;0.2200532;0.050576752;1.100266
1988-10-20;2.66193434;0.176575;0;2.838509
1988-10-20;2.0851819;0.3549246;0.754214729;3.194321
1988-10-23;0.97604259;0.621118;0;1.597161
1988-10-28;0;1.774623;0;1.774623
1988-10-29;1.33096717;0.2573203;0.133096717;1.721384
1988-11-02;0;1.712511;0.621118012;2.333629
1988-11-03;3.69565217;0.7985803;0;4.494232
1988-11-05;5.7675244;1.330967;1.774622893;8.873114
1988-11-05;2.54924579;0.1268855;0;2.676131
1988-11-07;0;1.058563;0.088731145;1.147294
1988-11-07;1.33096717;0;0;1.330967
1988-11-10;1.50842946;0;0;1.508429
1988-11-11;1.24223602;0;0;1.242236
